id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2731742050,Flávio Sacco dos Anjos|Nádia Velleda Caldas|Wanda Griep Hirai,https://openalex.org/A5083257223|https://openalex.org/A5039183127|https://openalex.org/A5073070610,https://orcid.org/0000-0002-0582-7627|https://orcid.org/0000-0002-0303-0681|https://orcid.org/0000-0001-9349-3614,BR|BR|BR,Universidade Federal de Pelotas|Universidade Federal de Pelotas|Universidade Católica de Pelotas,https://openalex.org/I169248161|https://openalex.org/I169248161|https://openalex.org/I110676245,True|False|False,cc-by-nc,3,https://openalex.org/I169248161,Dimensão rural da insegurança alimentar: transformações nas práticas de autoconsumo entre famílias rurais do extremo sul gaúcho,https://doi.org/10.20396/san.v16i1.1808,0.0,,False,pt,True,diamond,Segurança Alimentar e Nutricional,https://openalex.org/S4210175510,1808-8023,journal,Rural Development and Agriculture,2015-02-04,2015,article
https://openalex.org/W2140869206,Carla Madeira Marquito BASTOS|Anelise Rízzolo de Oliveira Pinheiro|Muriel Bauermann Gubert,https://openalex.org/A5113683235|https://openalex.org/A5056484061|https://openalex.org/A5009672321,||https://orcid.org/0000-0002-0103-4187,|BR|BR,|Universidade Federal de Santa Catarina|Universidade de Brasília,|https://openalex.org/I4104125|https://openalex.org/I150729083,True|False|False,cc-by-nc-sa,1,,"Insegurança alimentar e nutricional e fatores associados em famílias do Núcleo Rural Agrícola Lamarão, no Distrito Federal",https://doi.org/10.18569/tempus.v8i2.1516,0.7075497,,False,pt,True,diamond,Tempus Actas de Saúde Coletiva,https://openalex.org/S2737559362,1982-8829,journal,Food Security and Health in Diverse Populations,2014-06-29,2014,article
https://openalex.org/W3124678043,Lorrane Cleofas Alves|Renata Costa Fortes|Antônio José de Rezende,https://openalex.org/A5052535048|https://openalex.org/A5082613138|https://openalex.org/A5090412286,|https://orcid.org/0000-0002-0583-6451|,BR|BR|BR,Universidade Paulista|Universidade Paulista|Escola Superior de Ciências da Saúde|Universidade Paulista,https://openalex.org/I4210111188|https://openalex.org/I4210111188|https://openalex.org/I4210146757|https://openalex.org/I4210111188,True|False|False,,1,https://openalex.org/I4210111188,"INSEGURANÇA ALIMENTAR E NUTRICIONAL EM DOMICÍLIOS COM ADOLESCENTES E A RELAÇÃO DESSES INDIVÍDUOS COM A FOME, ACESSIBILIDADE E QUALIDADE DA ALIMENTAÇÃO",https://doi.org/10.5281/zenodo.4241553,0.30067179,,False,pt,True,green,SHILAP Revista de lepidopterología,https://openalex.org/S112646816,0300-5267,journal,Food Security and Health in Diverse Populations,2020-11-03,2020,article
https://openalex.org/W2970907866,Dirceu Pereira Siqueira|Mariana Peixoto Espósito|Bruna Caroline Lima de Souza,https://openalex.org/A5004685770|https://openalex.org/A5070923877|https://openalex.org/A5045321131,https://orcid.org/0000-0001-9073-7759||https://orcid.org/0000-0003-3486-9268,BR||,Centro Universitário de Araraquara||,https://openalex.org/I4210156688||,True|False|False,cc-by,2,https://openalex.org/I4210156688,Direito à alimentação e os direitos da personalidade: da previsão à concretização desse direito sob a perspectiva do acesso à justiça,https://doi.org/10.33636/reconto.v2n2.e025,1.9127089,,False,pt,True,diamond,Revista de Constitucionalização do Direito Brasileiro,https://openalex.org/S4210208947,2595-9840,journal,Brazilian Legal Issues,2019-06-01,2019,article
https://openalex.org/W2796643872,Antonio Maricélio Borges de Souza|Keila de Nazaré Amaral Alves|Whesley Thiago dos Santos Lobato|Ayla Julliane da Silva Leal|Gabriela Mourão de Almeida|Antonio Alan Santos de Souza|Adriano Vitti Mota,https://openalex.org/A5050856327|https://openalex.org/A5061967497|https://openalex.org/A5069975177|https://openalex.org/A5053591207|https://openalex.org/A5089938357|https://openalex.org/A5005612981|https://openalex.org/A5049019649,https://orcid.org/0000-0003-0508-8091||||https://orcid.org/0000-0002-8374-2290||,BR|BR|BR|BR|BR|BR|BR,Universidade Federal Rural da Amazônia|Universidade Federal Rural da Amazônia|Universidade Federal Rural da Amazônia|Universidade Federal Rural da Amazônia|Universidade Federal Rural da Amazônia|Universidade Federal Rural da Amazônia|Universidade Federal Rural da Amazônia,https://openalex.org/I3130823459|https://openalex.org/I3130823459|https://openalex.org/I3130823459|https://openalex.org/I3130823459|https://openalex.org/I3130823459|https://openalex.org/I3130823459|https://openalex.org/I3130823459,False|False|False|False|True|False|False,cc-by-nc,5,https://openalex.org/I3130823459,"ASPECTOS DA SEGURANÇA ALIMENTAR COM BASE EM QUINTAIS AGROFLORESTAIS NA COMUNIDADE RURAL DE SANTA LUZIA DO INDUÁ NO MUNICÍPIO DE CAPITÃO POÇO, PA",https://doi.org/10.18542/ragros.v9i2.5028,1.29633292,,False,pt,True,diamond,Revista Agroecossistemas,https://openalex.org/S4210226224,2318-017X,journal,Rural Development and Agriculture,2018-04-10,2018,article
https://openalex.org/W4318037472,Bruna Fernanda do Nascimento Jacinto de Souza|Daniele Flaviane Mendes Camargo|Ana Maria Segall‐Corrêa|Letícia Marín‐Léon|Priscila Maria Stolses Bergamo Francisco,https://openalex.org/A5023777010|https://openalex.org/A5008455842|https://openalex.org/A5015334803|https://openalex.org/A5052451079|https://openalex.org/A5070073112,https://orcid.org/0000-0003-0546-3429|https://orcid.org/0000-0002-7535-217X|https://orcid.org/0000-0003-0140-064X|https://orcid.org/0000-0001-6214-1173|https://orcid.org/0000-0001-7361-9961,BR|BR|BR|BR|BR,Universidade Estadual de Campinas (UNICAMP)|Universidade Estadual de Campinas (UNICAMP)|Fundação Oswaldo Cruz|Universidade Estadual de Campinas (UNICAMP)|Universidade Estadual de Campinas (UNICAMP),https://openalex.org/I181391015|https://openalex.org/I181391015|https://openalex.org/I52325|https://openalex.org/I181391015|https://openalex.org/I181391015,True|False|False|False|False,cc-by-nc,2,https://openalex.org/I181391015,Padrões alimentares e sua relação com a segurança alimentar em domicílios de baixo nível socioeconômico de Campinas-SP,https://doi.org/10.20396/san.v29i00.8670780,1.53079414,,False,pt,True,diamond,Segurança Alimentar e Nutricional,https://openalex.org/S4210175510,1808-8023,journal,Food Security and Health in Diverse Populations,2023-01-20,2023,article
https://openalex.org/W2108739133,Caroline Sousa Cabral|Amanda Lopes|Johnnatas Mikael Lopes|Rodrigo Pinheiro de Tolêdo Vianna,https://openalex.org/A5021287623|https://openalex.org/A5066687185|https://openalex.org/A5057951171|https://openalex.org/A5013870674,https://orcid.org/0000-0002-7899-7846||https://orcid.org/0000-0002-9679-5287|https://orcid.org/0000-0002-5358-1967,BR|BR|BR|BR,Universidade Federal da Paraíba|Universidade Federal da Paraíba|Universidade Federal do Rio Grande do Norte|Universidade Federal da Paraíba,https://openalex.org/I169045520|https://openalex.org/I169045520|https://openalex.org/I35046152|https://openalex.org/I169045520,True|False|False|False,cc-by,55,https://openalex.org/I169045520,"Seguranca alimentar, renda e Programa Bolsa Familia: estudo de coorte em municipios do interior da Paraiba, Brasil, 2005-2011",https://doi.org/10.1590/0102-311x00140112,5.66039764,https://pubmed.ncbi.nlm.nih.gov/24627066,False,pt,True,diamond,Cadernos de Saúde Pública,https://openalex.org/S118474221,0102-311X,journal,Food Security and Health in Diverse Populations,2014-02-01,2014,article
https://openalex.org/W4320731784,Cassiane de Jesus Santos|Mayline Menezes da Mata|Sofia Bonna Boschetti Barbosa|Maria Angélica Tavares de Medeiros,https://openalex.org/A5081132791|https://openalex.org/A5008600914|https://openalex.org/A5027141000|https://openalex.org/A5040900002,https://orcid.org/0000-0001-6202-1649|https://orcid.org/0000-0002-6142-5112|https://orcid.org/0000-0002-8446-6590|https://orcid.org/0000-0002-8982-7084,BR|BR|BR|BR,Universidade Federal de São Paulo|Universidade Federal de São Paulo|Universidade Federal de São Paulo|Universidade Federal de São Paulo,https://openalex.org/I88273585|https://openalex.org/I88273585|https://openalex.org/I88273585|https://openalex.org/I88273585,True|False|False|False,cc-by-nc,2,https://openalex.org/I88273585,"Insegurança alimentar em escolares e suas famílias em região vulnerável do litoral paulista, em tempos de pandemia por COVID-19",https://doi.org/10.20396/san.v29i00.8670707,1.53079414,,False,pt,True,diamond,Segurança Alimentar e Nutricional,https://openalex.org/S4210175510,1808-8023,journal,Food Security and Health in Diverse Populations,2023-01-21,2023,article
https://openalex.org/W1518384201,Aline Taiane Kirch|Lívia Copelli Copatti,https://openalex.org/A5065726929|https://openalex.org/A5045931938,|https://orcid.org/0000-0002-3633-4059,|BR,|Faculdade Meridional,|https://openalex.org/I4210158208,True|False,cc-by,1,,O DIREITO À ALIMENTAÇÃO DE CRIANÇAS E ADOLESCENTES: UMA DISCUSSÃO ACERCA DO PAPEL DOS PODERES DO ESTADO E DA SOCIEDADE CIVIL EM PROL DA CONCRETIZAÇÃO,https://doi.org/10.22171/rej.v17i26.839,0.0,,False,pt,True,diamond,Revista de Estudos Jurídicos UNESP,https://openalex.org/S4210179341,1414-3097,journal,Food Security and Health in Diverse Populations,2014-06-25,2014,article
https://openalex.org/W2588518797,Líllian de Almeida Sousa|Danielle Souto de Medeiro|Gislane Pereira Lima|Lucas Marques Santos,https://openalex.org/A5056137597|https://openalex.org/A5071150510|https://openalex.org/A5012875305|https://openalex.org/A5009509477,||https://orcid.org/0000-0001-6354-8768|,BR|BR|BR|BR,Universidade Federal da Bahia|Universidade Federal da Bahia|Universidade Federal da Bahia|Universidade Federal da Bahia,https://openalex.org/I126158947|https://openalex.org/I126158947|https://openalex.org/I126158947|https://openalex.org/I126158947,True|False|False|False,cc-by-sa,1,https://openalex.org/I126158947,Insegurança alimentar de famílias residentes numa comunidade de zona rural de Vitória da Conquista - BA,,0.0,,False,pt,True,green,SHILAP Revista de lepidopterología,https://openalex.org/S112646816,0300-5267,journal,Rural Development and Agriculture,2016-05-01,2016,article
https://openalex.org/W1518384201,Aline Taiane Kirch|Lívia Copelli Copatti,https://openalex.org/A5065726929|https://openalex.org/A5045931938,|https://orcid.org/0000-0002-3633-4059,|BR,|Faculdade Meridional,|https://openalex.org/I4210158208,True|False,cc-by,1,,O DIREITO À ALIMENTAÇÃO DE CRIANÇAS E ADOLESCENTES: UMA DISCUSSÃO ACERCA DO PAPEL DOS PODERES DO ESTADO E DA SOCIEDADE CIVIL EM PROL DA CONCRETIZAÇÃO,https://doi.org/10.22171/rej.v17i26.839,0.0,,False,pt,True,diamond,Revista de Estudos Jurídicos UNESP,https://openalex.org/S4210179341,1414-3097,journal,Food Security and Health in Diverse Populations,2014-06-25,2014,article
https://openalex.org/W2588518797,Líllian de Almeida Sousa|Danielle Souto de Medeiro|Gislane Pereira Lima|Lucas Marques Santos,https://openalex.org/A5056137597|https://openalex.org/A5071150510|https://openalex.org/A5012875305|https://openalex.org/A5009509477,||https://orcid.org/0000-0001-6354-8768|,BR|BR|BR|BR,Universidade Federal da Bahia|Universidade Federal da Bahia|Universidade Federal da Bahia|Universidade Federal da Bahia,https://openalex.org/I126158947|https://openalex.org/I126158947|https://openalex.org/I126158947|https://openalex.org/I126158947,True|False|False|False,cc-by-sa,1,https://openalex.org/I126158947,Insegurança alimentar de famílias residentes numa comunidade de zona rural de Vitória da Conquista - BA,,0.0,,False,pt,True,green,SHILAP Revista de lepidopterología,https://openalex.org/S112646816,0300-5267,journal,Rural Development and Agriculture,2016-05-01,2016,article
https://openalex.org/W3104950124,Neli Aparecida de Mello-Théry,https://openalex.org/A5034849915,https://orcid.org/0000-0003-2313-2121,BR,Universidade de São Paulo,https://openalex.org/I17974374,True,cc-by-nc-sa,2,https://openalex.org/I17974374,A Segurança Alimentar Via Sistemas Alimentares Circulares e as Controvérsias da Transição para os ODS,https://doi.org/10.11606/rgpp.v8i2.175056,0.26886851,,False,pt,True,diamond,Revista Gestão & Políticas Públicas,https://openalex.org/S4210207952,2237-1095,journal,Food Waste Reduction and Sustainability,2018-12-31,2018,article
https://openalex.org/W3175401473,Ricardo Cardoso dos Santos|Silvana Castro de Brito Sottero|Clara Cecília Ribeiro de Sá|Shaiane Caetano Chagas|Ketna Lohrany dos Santos Pereira,https://openalex.org/A5008807659|https://openalex.org/A5066422645|https://openalex.org/A5029958328|https://openalex.org/A5021846744|https://openalex.org/A5083181372,|https://orcid.org/0000-0002-1886-8903|https://orcid.org/0000-0001-7263-799X|https://orcid.org/0000-0002-5238-5382|,BR|BR|BR|BR|BR,Universidade Federal da Bahia|Instituto de Saúde|Universidade Federal de Sergipe|Universidade Federal de Sergipe|Universidade Federal de Sergipe|Universidade Federal de Sergipe,https://openalex.org/I126158947|https://openalex.org/I4210131358|https://openalex.org/I190085865|https://openalex.org/I190085865|https://openalex.org/I190085865|https://openalex.org/I190085865,True|False|False|False|False,cc-by-sa,1,https://openalex.org/I126158947|https://openalex.org/I4210131358,Insegurança Alimentar e perfil socioeconômico de domicílios acompanhados por equipes de saúde da família,https://doi.org/10.12957/demetra.2021.49993,0.0,,False,pt,True,green,SHILAP Revista de lepidopterología,https://openalex.org/S112646816,0300-5267,journal,Food Security and Health in Diverse Populations,2021-05-01,2021,article
https://openalex.org/W4307132969,Letícia Tavares Faustino|Clarissa Magalhães Cervenka,https://openalex.org/A5059626852|https://openalex.org/A5035502315,https://orcid.org/0000-0001-9329-1625|https://orcid.org/0000-0001-9867-5409,BR|BR,Centro Universitário São Camilo|Centro Universitário São Camilo,https://openalex.org/I4210147677|https://openalex.org/I4210147677,True|False,cc-by,3,https://openalex.org/I4210147677,Desperdício e insegurança alimentar durante a pandemia de COVID-19: análise de um restaurante popular na cidade de São Paulo - SP,https://doi.org/10.33448/rsd-v11i13.35910,1.08598628,,False,pt,True,diamond,Research Society and Development,https://openalex.org/S2739064124,2525-3409,journal,Indigenous Health and Education,2022-10-16,2022,article
https://openalex.org/W3007931241,Alexandra Magna Rodrigues|Évelin De Carvalho Santos|Talita Pisciotta Faria|Aline Liz Faria|Edna Maria Querido Oliveira Chamon,https://openalex.org/A5101572471|https://openalex.org/A5025005657|https://openalex.org/A5017048196|https://openalex.org/A5054716025|https://openalex.org/A5051982578,https://orcid.org/0000-0002-2823-4680|||https://orcid.org/0000-0002-5195-124X|,BR|BR|BR|BR|BR,Universidade de Taubaté|Universidade de Taubaté|Universidade de Taubaté|Universidade de Taubaté|Universidade de Taubaté,https://openalex.org/I142340749|https://openalex.org/I142340749|https://openalex.org/I142340749|https://openalex.org/I142340749|https://openalex.org/I142340749,True|False|False|False|False,cc-by,2,https://openalex.org/I142340749,Segurança alimentar de famílias com pré-escolares da zona rural de um município do Vale do Paraíba paulista,https://doi.org/10.12957/demetra.2020.42451,0.30067179,,False,pt,True,diamond,DEMETRA Alimentação Nutrição & Saúde,https://openalex.org/S4210209032,2238-913X,journal,Food Security and Health in Diverse Populations,2020-02-21,2020,article
https://openalex.org/W2414176592,Frankcione Borges de Almeida|Luiz Manoel de Moraes Camargo Almeida|Vera Lúcia Silveira Botta Ferrante,https://openalex.org/A5043377033|https://openalex.org/A5000845026|https://openalex.org/A5027156210,https://orcid.org/0000-0002-5597-8116|https://orcid.org/0000-0003-3066-9170|,BR|BR|BR,Instituto Federal Goiano|Universidade Federal de São Carlos|Centro Universitário de Araraquara,https://openalex.org/I3020668385|https://openalex.org/I177909021|https://openalex.org/I4210156688,True|False|False,cc-by-nc,4,https://openalex.org/I3020668385,"Avaliação do Programa Bolsa Família na segurança alimentar das famílias rurais do município de Rio Verde, GO: efeitos, entraves e diferenciações",https://doi.org/10.1590/151870122015204,0.0,,False,pt,True,diamond,Interações (Campo Grande),https://openalex.org/S4210171864,1518-7012,journal,Rural Development and Agriculture,2015-10-31,2015,article
https://openalex.org/W2620651830,Maria Jesus Chicangana Hormiga|Dóris Sayago,https://openalex.org/A5051843103|https://openalex.org/A5088812183,|https://orcid.org/0000-0002-9146-1974,BR|BR,Universidade de Brasília|Universidade de Brasília,https://openalex.org/I150729083|https://openalex.org/I150729083,True|False,cc-by-nc,1,https://openalex.org/I150729083,"Olhando o passado, construindo o futuro: a segurança alimentar no Resguardo Indígena Guachicono, Colômbia",https://doi.org/10.22456/1984-1191.72882,0.55626555,,False,pt,True,diamond,ILUMINURAS,https://openalex.org/S4210189336,1984-1191,journal,Indigenous Health and Education,2017-04-24,2017,article
https://openalex.org/W3159348348,Ligia Da Silva Cantanhêde|Rafaella Lemos Alves|Eloise Schott,https://openalex.org/A5035425320|https://openalex.org/A5056442937|https://openalex.org/A5046062563,https://orcid.org/0000-0002-5967-4718|https://orcid.org/0000-0002-7387-8936|https://orcid.org/0000-0002-3852-1894,BR|ES|BR,Universidade Federal do Tocantins|Departamento de Educación|Universidade Federal do Tocantins,https://openalex.org/I41458283|https://openalex.org/I4210160027|https://openalex.org/I41458283,True|False|False,cc-by,1,https://openalex.org/I41458283,(In)segurança alimentar e disponibilidade domiciliar de alimentos de moradores da região norte do Estado do Tocantins,https://doi.org/10.12957/demetra.2021.51091,0.32871725,,False,pt,True,diamond,DEMETRA Alimentação Nutrição & Saúde,https://openalex.org/S4210209032,2238-913X,journal,Food Security and Health in Diverse Populations,2021-04-27,2021,article
https://openalex.org/W4313475260,Catiuscie Cabreira da Silva Tortorella|Caryna Eurich Mazur|Lucrecia Bacovickz,https://openalex.org/A5051949025|https://openalex.org/A5056035745|https://openalex.org/A5049383325,https://orcid.org/0000-0002-0856-5781|https://orcid.org/0000-0002-1278-5963|,BR|BR|BR,Universidade Estadual do Centro-Oeste|Universidade Estadual do Oeste do Paraná|Universidade Estadual do Centro-Oeste,https://openalex.org/I4210133832|https://openalex.org/I193876067|https://openalex.org/I4210133832,True|False|False,cc-by-nc,1,https://openalex.org/I4210133832,"Insegurança alimentar, estado nutricional e condições de saúde de catadores de materiais recicláveis",https://doi.org/10.20396/san.v29i00.8670432,0.36199543,,False,pt,True,diamond,Segurança Alimentar e Nutricional,https://openalex.org/S4210175510,1808-8023,journal,Food Security and Health in Diverse Populations,2022-12-27,2022,article
https://openalex.org/W3208027779,André Campos Búrigo|Marcelo Firpo Porto,https://openalex.org/A5068901102|https://openalex.org/A5019797946,https://orcid.org/0000-0002-1640-6289|https://orcid.org/0000-0002-9007-0584,BR|BR,Fundação Oswaldo Cruz|Fundação Oswaldo Cruz,https://openalex.org/I52325|https://openalex.org/I52325,True|False,cc-by,42,https://openalex.org/I52325,"Agenda 2030, saúde e sistemas alimentares em tempos de sindemia: da vulnerabilização à transformação necessária",https://doi.org/10.1590/1413-812320212610.13482021,11.83382089,https://pubmed.ncbi.nlm.nih.gov/34730632,False,pt,True,diamond,Ciência & Saúde Coletiva,https://openalex.org/S53297675,1413-8123,journal,Food Security and Health in Diverse Populations,2021-10-01,2021,review
https://openalex.org/W2790902524,Camila Santiago Ribeiro|Eduardo Gonçalves Rocha,https://openalex.org/A5103798148|https://openalex.org/A5014569582,https://orcid.org/0000-0001-6482-2394|https://orcid.org/0000-0002-6100-7551,BR|BR,Universidade Federal de Goiás|Universidade Federal de Goiás,https://openalex.org/I68106152|https://openalex.org/I68106152,True|False,cc-by-nc,2,https://openalex.org/I68106152,EXTERNALIDADES NEGATIVAS DECORRENTES DO USO DE AGROTÓXICOS E A INSEGURANÇA ALIMENTAR: UMA ANÁLISE DA ATUAÇÃO DO SUPREMO TRIBUNAL FEDERAL,https://doi.org/10.26668/indexlawjournals/2526-0081/2017.v3i1.1857,0.0,,False,pt,True,diamond,Revista de Direito Agrário e Agroambiental,https://openalex.org/S4210220819,2526-0081,journal,Brazilian Legal Issues,2017-06-01,2017,article
https://openalex.org/W2403007189,Suwellen de Resende MORAES|K. M. A. GODOY|Karin Savio de OLIVEIRA,https://openalex.org/A5047967939|https://openalex.org/A5069977899|https://openalex.org/A5087303066,||https://orcid.org/0000-0002-2848-0427,BR|BR|BR,Universidade de Brasília|Universidade de Brasília|Universidade de Brasília,https://openalex.org/I150729083|https://openalex.org/I150729083|https://openalex.org/I150729083,True|False|False,cc-by-nc-sa,2,https://openalex.org/I150729083,Diagnóstico da Insegurança Alimentar e do Estado Nutricional dos usuários dos restaurantes populares das Regiões Nordeste e Sul do Brasil.,https://doi.org/10.18569/tempus.v9i2.1675,0.0,,False,pt,True,diamond,Tempus Actas de Saúde Coletiva,https://openalex.org/S2737559362,1982-8829,journal,Food Security and Health in Diverse Populations,2015-10-28,2015,article
https://openalex.org/W3135979456,Matilde de Souza|Jéssica dos Santos Gonçalves|Lauana Pereira Domingos Alves|Bárbara Luana Pereira Pacheco,https://openalex.org/A5075649726|https://openalex.org/A5031178799|https://openalex.org/A5001445221|https://openalex.org/A5023229285,https://orcid.org/0000-0001-5241-5644|https://orcid.org/0000-0003-0810-232X||,BR|BR|BR|BR,Pontifícia Universidade Católica de Minas Gerais|Pontifícia Universidade Católica de Minas Gerais|Pontifícia Universidade Católica de Minas Gerais|Pontifícia Universidade Católica de Minas Gerais,https://openalex.org/I170935008|https://openalex.org/I170935008|https://openalex.org/I170935008|https://openalex.org/I170935008,True|False|False|False,cc-by,1,https://openalex.org/I170935008,COVID-19 e Segurança Alimentar: a crise dentro da crise,https://doi.org/10.5752/p.1809-6182.2020v17n3p2-12,0.32871725,,False,pt,True,diamond,Conjuntura Internacional,https://openalex.org/S4210203778,1809-6182,journal,Food Security and Health in Diverse Populations,2021-03-04,2021,article
https://openalex.org/W3006410403,Jerusa Cariaga Alves|Jaine Aparecida Balbino Soares|Alberto Feiden|Milton Parron Padovan,https://openalex.org/A5039984221|https://openalex.org/A5071216979|https://openalex.org/A5020378702|https://openalex.org/A5074354074,https://orcid.org/0009-0001-9229-5920||https://orcid.org/0000-0001-8951-825X|https://orcid.org/0000-0002-7888-1915,BR|BR|BR|BR,Instituto de Desenvolvimento Sustentável Mamirauá|Universidade Federal da Grande Dourados|Brazilian Agricultural Research Corporation|Brazilian Agricultural Research Corporation,https://openalex.org/I4210147329|https://openalex.org/I187420256|https://openalex.org/I199691007|https://openalex.org/I199691007,True|False|False|False,other-oa,1,https://openalex.org/I4210147329,Sistemas agroflorestais biodiversos: segurança alimentar e bem-estar às famílias agricultoras.,,0.0,,False,pt,True,gold,,,,,Rural Development and Agriculture,2019-01-01,2019,article
https://openalex.org/W4385771877,Rosana Maria Barreto Colichi|Larissa Cassiano Bernardo|Simone Cristina Paixão Dias Baptista|Alan Francisco Fonseca|Silke Anna Theresa Weber|Silvana Andréa Molina Lima,https://openalex.org/A5042514013|https://openalex.org/A5006859458|https://openalex.org/A5004144735|https://openalex.org/A5013838499|https://openalex.org/A5060128353|https://openalex.org/A5061509861,https://orcid.org/0000-0002-8765-3965|https://orcid.org/0000-0002-2465-8144|https://orcid.org/0000-0002-8578-7361|https://orcid.org/0000-0003-2579-2668|https://orcid.org/0000-0003-3194-3039|https://orcid.org/0000-0001-9945-2928,BR|BR|BR|BR|BR|BR,Universidade Estadual Paulista (Unesp)|Universidade Estadual Paulista (Unesp)|Universidade Estadual Paulista (Unesp)|Universidade Estadual Paulista (Unesp)|Universidade Estadual Paulista (Unesp)|Universidade Estadual Paulista (Unesp),https://openalex.org/I879563668|https://openalex.org/I879563668|https://openalex.org/I879563668|https://openalex.org/I879563668|https://openalex.org/I879563668|https://openalex.org/I879563668,True|False|False|False|False|False,cc-by,1,https://openalex.org/I879563668,"Burnout, COVID-19, apoio social e insegurança alimentar em trabalhadores da saúde",https://doi.org/10.37689/acta-ape/2023ao003933,1.1260094,,False,pt,True,gold,Acta Paulista de Enfermagem,https://openalex.org/S64820383,0103-2100,journal,Occupational Health and Burnout,2023-01-01,2023,article
https://openalex.org/W3153761321,Maria Carolina Nogueira Nomura Santiago,https://openalex.org/A5005057094,https://orcid.org/0000-0002-1698-3596,BR,Pontifícia Universidade Católica de São Paulo,https://openalex.org/I98466806,True,cc-by-nc-nd,1,https://openalex.org/I98466806,Direito à alimentação como direito fundamental da personalidade: dicotomia entre público e privado,https://doi.org/10.47096/rdpc.v1i2.95,0.0,,False,pt,True,green,Revista de Direito Público Contemporâneo,https://openalex.org/S4210203236,2594-813X,journal,Brazilian Legal Issues,2021-01-12,2021,article
https://openalex.org/W4241849661,Isabel Nascimento dos Santos|Jorginete de Jesus Damião|Maria de Jesus Mendes da Fonseca|Cláudia dos Santos Cople Rodrigues|Odaléia Barbosa de Aguiar,https://openalex.org/A5039671507|https://openalex.org/A5018820961|https://openalex.org/A5004902788|https://openalex.org/A5052331572|https://openalex.org/A5070045842,https://orcid.org/0000-0001-7285-920X|https://orcid.org/0000-0001-6591-3474|https://orcid.org/0000-0002-5319-5513|https://orcid.org/0000-0001-9497-556X|https://orcid.org/0000-0001-9951-042X,BR|BR|BR|GT|BR|BR,Universidade do Estado do Rio de Janeiro|Universidade do Estado do Rio de Janeiro|Escola Nacional de Saúde Pública|Departamento de Epidemiología|Universidade do Estado do Rio de Janeiro|Universidade do Estado do Rio de Janeiro,https://openalex.org/I40034438|https://openalex.org/I40034438|https://openalex.org/I4210131460|https://openalex.org/I4210091526|https://openalex.org/I40034438|https://openalex.org/I40034438,False|False|False|False|True,cc-by-nc-nd,1,https://openalex.org/I40034438,Food insecurity and social support in families of children with sickle‐cell disease,https://doi.org/10.1016/j.jpedp.2018.04.005,0.0,,False,pt,True,diamond,Jornal de Pediatria (Versão em Português),https://openalex.org/S4210181241,2255-5536,journal,Food Security and Health in Diverse Populations,2019-05-01,2019,article
https://openalex.org/W3015865057,Keicy Layane Ribeiro Simplício|Ednaldo Gomes da Silva,https://openalex.org/A5029736384|https://openalex.org/A5003802974,|,BR|BR,Instituto Federal do Sertão Pernambucano|Instituto Federal do Sertão Pernambucano,https://openalex.org/I4210088940|https://openalex.org/I4210088940,True|False,,2,https://openalex.org/I4210088940,Segurança Alimentar: Capacitação em Boas Práticas para Colaboradores de Escolas Públicas de Petrolina-PE,https://doi.org/10.31416/rsdv.v8i1.67,0.18800618,,False,pt,True,bronze,Revista Semiárido De Visu,https://openalex.org/S4210228003,2237-1966,journal,"Food, Nutrition, and Cultural Practices",2020-04-30,2020,article
https://openalex.org/W4389581987,Ana María Bertolini|Patrícia Constante Jaime|Gabriela Marques Di Giulio,https://openalex.org/A5020113375|https://openalex.org/A5080633927|https://openalex.org/A5027717131,https://orcid.org/0000-0002-6833-8249|https://orcid.org/0000-0003-2291-8536|https://orcid.org/0000-0003-1396-9788,BR|BR|BR,Universidade de São Paulo|Universidade Brasil|Universidade Brasil|Universidade de São Paulo|Universidade de São Paulo|Universidade Brasil,https://openalex.org/I17974374|https://openalex.org/I3019322962|https://openalex.org/I3019322962|https://openalex.org/I17974374|https://openalex.org/I17974374|https://openalex.org/I3019322962,True|False|False,cc-by,4,https://openalex.org/I17974374|https://openalex.org/I3019322962,"O papel da agricultura urbana e periurbana na segurança alimentar global do pós-guerra à crise da covid-19: novas perspectivas em justiça alimentar, saúde global e sustentabilidade,",https://doi.org/10.1590/s0104-12902023230330pt,1.05672093,,False,pt,True,diamond,Saúde e Sociedade,https://openalex.org/S2732126,0104-1290,journal,Urban Agriculture and Sustainability,2023-01-01,2023,article
